"b_SambucusNigra_2s";202536.997;3283.864;12.270;151.080;0.000;0.000;0.911
"b_CorylusAvellana_1f";209257.420;8968.706;8.930;122.923;0.000;0.000;1.077
"b_CorylusAvellana_1f";209271.759;7497.326;2.280;330.757;0.000;0.000;0.940
"b_CorylusAvellana_1f";209250.636;9030.232;11.420;104.497;0.000;0.000;0.752
"b_RosaCanina_1s";203715.539;5566.773;5.600;216.835;0.000;0.000;0.921
"b_RosaCanina_1s";202921.079;3565.254;5.500;319.747;0.000;0.000;1.104
"b_CorylusAvellana_1f";202591.069;3196.538;4.040;218.905;0.000;0.000;0.979
"b_SambucusNigra_2s";204809.870;6582.098;10.870;245.173;0.000;0.000;0.946
"b_SambucusNigra_2s";208934.323;8357.130;6.430;204.448;0.000;0.000;1.122
"b_CorylusAvellana_1f";206804.295;7441.404;1.030;115.849;0.000;0.000;0.842
"b_CorylusAvellana_1f";203062.392;3694.874;7.740;250.447;0.000;0.000;0.843
"b_RosaCanina_1s";209745.206;6474.364;10.450;118.812;0.000;0.000;0.927
"b_RosaCanina_1s";203067.766;4888.408;7.910;114.276;0.000;0.000;1.200
"b_CorylusAvellana_1f";203738.283;3862.360;3.540;65.805;0.000;0.000;0.855
"b_SambucusNigra_2s";208635.762;8012.156;12.890;4.231;0.000;0.000;0.912
"b_SambucusNigra_2s";202351.289;4514.047;2.910;19.944;0.000;0.000;1.070
"b_SambucusNigra_2s";209402.525;6733.472;14.090;336.825;0.000;0.000;0.785
"b_RosaCanina_1s";206566.064;4783.423;7.840;208.496;0.000;0.000;1.018
"b_CorylusAvellana_1f";203629.167;3865.264;12.910;325.036;0.000;0.000;0.783
"b_SambucusNigra_2s";202583.609;4810.555;1.240;118.992;0.000;0.000;0.804
"b_SambucusNigra_2s";209160.046;7537.759;14.860;49.870;0.000;0.000;0.868
"b_SambucusNigra_2s";209559.538;6541.051;9.040;132.668;0.000;0.000;0.939
"b_SambucusNigra_2s";209647.565;6481.338;9.090;52.447;0.000;0.000;0.859
"b_SambucusNigra_2s";208970.499;7968.394;12.400;230.891;0.000;0.000;1.096
"b_RosaCanina_1s";201449.558;3650.667;5.400;128.418;0.000;0.000;0.888
"b_SambucusNigra_2s";205539.997;4224.117;14.490;194.547;0.000;0.000;0.915
"b_SambucusNigra_2s";209138.963;8702.950;5.590;95.403;0.000;0.000;1.009
"b_CorylusAvellana_1f";209563.958;9339.792;11.080;85.540;0.000;0.000;0.831
"b_CorylusAvellana_1f";209728.003;10067.553;10.040;23.047;0.000;0.000;1.176
"b_SambucusNigra_2s";208831.636;9066.360;13.110;349.417;0.000;0.000;0.870
"b_RosaCanina_1s";202982.438;4964.845;3.270;267.279;0.000;0.000;0.918
"b_RosaCanina_1s";202312.853;4233.418;10.780;190.103;0.000;0.000;1.150
"b_CorylusAvellana_1f";202531.368;3185.670;12.140;298.346;0.000;0.000;1.139
"b_SambucusNigra_2s";208751.646;9145.062;8.370;122.481;0.000;0.000;1.143
"b_SambucusNigra_2s";203131.967;4865.475;11.770;335.874;0.000;0.000;0.956
"b_SambucusNigra_2s";209171.048;7545.359;10.970;111.494;0.000;0.000;0.746
"b_SambucusNigra_2s";200650.592;3632.760;7.880;56.602;0.000;0.000;0.818
"b_CorylusAvellana_1f";209992.576;10007.837;12.080;175.196;0.000;0.000;0.927
"b_SambucusNigra_2s";200873.815;3618.647;10.940;79.526;0.000;0.000;0.784
"b_SambucusNigra_2s";207828.088;7737.652;14.330;319.023;0.000;0.000;0.966
"b_RosaCanina_1s";209328.195;6017.974;11.990;317.852;0.000;0.000;1.014
"b_SambucusNigra_2s";208755.572;8131.309;5.450;115.474;0.000;0.000;1.113
"b_SambucusNigra_2s";206085.558;7187.093;2.580;282.723;0.000;0.000;0.819
"b_CorylusAvellana_1f";208168.666;5993.803;11.470;113.343;0.000;0.000;1.178
"b_RosaCanina_1s";209061.919;8521.420;8.260;282.935;0.000;0.000;1.175
"b_CorylusAvellana_1f";207493.319;5137.227;9.480;84.367;0.000;0.000;0.819
"b_RosaCanina_1s";208499.374;8030.525;8.670;291.196;0.000;0.000;0.952
"b_RosaCanina_1s";209531.229;9626.321;3.240;107.227;0.000;0.000;0.720
"b_SambucusNigra_2s";209141.423;8548.247;12.980;61.475;0.000;0.000;1.196
"b_RosaCanina_1s";209566.908;9748.136;11.310;242.717;0.000;0.000;0.976
"b_CorylusAvellana_1f";209649.808;6474.899;11.140;80.030;0.000;0.000;0.720
"b_SambucusNigra_2s";202645.484;4636.838;14.860;262.983;0.000;0.000;1.029
"b_CorylusAvellana_1f";209067.223;7919.057;1.860;259.701;0.000;0.000;1.023
"b_CorylusAvellana_1f";209076.132;8015.792;3.790;131.182;0.000;0.000;1.177
"b_RosaCanina_1s";208313.521;8008.482;3.780;118.471;0.000;0.000;1.065
"b_CorylusAvellana_1f";203732.694;5981.917;4.100;267.969;0.000;0.000;0.824
"b_RosaCanina_1s";209415.923;6092.504;3.090;171.528;0.000;0.000;1.111
"b_CorylusAvellana_1f";202779.046;4927.762;9.410;91.956;0.000;0.000;1.174
"b_CorylusAvellana_1f";209536.582;9751.582;8.570;283.432;0.000;0.000;0.731
"b_RosaCanina_1s";209188.672;5901.344;11.030;132.227;0.000;0.000;1.186
"b_SambucusNigra_2s";208974.955;7736.198;10.730;92.738;0.000;0.000;0.866
"b_SambucusNigra_2s";209322.951;8375.468;4.370;38.071;0.000;0.000;0.717
"b_CorylusAvellana_1f";209354.127;8234.862;5.890;187.985;0.000;0.000;0.914
"b_RosaCanina_1s";206061.972;4507.352;13.030;246.853;0.000;0.000;0.886
"b_RosaCanina_1s";209857.515;9474.686;6.400;90.280;0.000;0.000;1.088
"b_CorylusAvellana_1f";209476.305;8337.131;2.830;201.782;0.000;0.000;0.792
"b_CorylusAvellana_1f";204890.482;4493.850;12.650;268.611;0.000;0.000;1.191
"b_CorylusAvellana_1f";208162.449;7918.260;5.190;68.244;0.000;0.000;1.020
"b_CorylusAvellana_1f";207712.766;5123.450;13.490;198.845;0.000;0.000;0.963
"b_SambucusNigra_2s";209331.453;8261.326;5.910;99.460;0.000;0.000;0.782
"b_CorylusAvellana_1f";209568.382;6605.459;2.900;197.791;0.000;0.000;1.195
"b_SambucusNigra_2s";209272.074;5942.386;9.810;136.016;0.000;0.000;0.706
"b_SambucusNigra_2s";201374.004;3620.571;9.010;97.761;0.000;0.000;0.717
"b_RosaCanina_1s";202489.076;4581.519;3.020;103.917;0.000;0.000;1.027
"b_RosaCanina_1s";201835.602;3314.587;6.260;231.336;0.000;0.000;1.009
"b_CorylusAvellana_1f";206140.488;3686.473;6.380;21.044;0.000;0.000;1.170
"b_SambucusNigra_2s";209034.793;7789.565;5.270;346.019;0.000;0.000;0.923
"b_SambucusNigra_2s";209201.893;5888.270;7.060;131.048;0.000;0.000;0.825
"b_SambucusNigra_2s";204909.637;4527.533;14.370;230.949;0.000;0.000;0.958
"b_CorylusAvellana_1f";201761.467;3314.892;6.790;223.927;0.000;0.000;0.791
"b_RosaCanina_1s";209321.990;9077.818;14.390;57.686;0.000;0.000;1.148
"b_RosaCanina_1s";205915.759;7132.746;2.570;121.972;0.000;0.000;0.762
"b_RosaCanina_1s";209691.285;9688.539;12.930;93.803;0.000;0.000;1.093
"b_SambucusNigra_2s";209217.189;8535.903;12.120;259.419;0.000;0.000;1.105
"b_CorylusAvellana_1f";202584.043;4702.147;3.770;161.889;0.000;0.000;0.960
"b_SambucusNigra_2s";201854.685;3246.138;5.020;61.505;0.000;0.000;0.989
"b_RosaCanina_1s";209192.190;8567.128;9.370;58.118;0.000;0.000;1.059
"b_RosaCanina_1s";200619.803;3824.797;6.240;15.609;0.000;0.000;1.029
"b_RosaCanina_1s";204650.995;4346.148;7.960;3.524;0.000;0.000;1.189
"b_SambucusNigra_2s";208302.753;5859.164;9.390;267.194;0.000;0.000;1.175
"b_CorylusAvellana_1f";209606.899;6605.599;1.440;320.008;0.000;0.000;0.995
"b_CorylusAvellana_1f";208112.315;5932.008;9.470;294.266;0.000;0.000;0.917
"b_SambucusNigra_2s";206416.170;4070.588;13.770;0.658;0.000;0.000;1.190
"b_SambucusNigra_2s";209181.744;5885.645;7.730;195.689;0.000;0.000;0.882
"b_RosaCanina_1s";206417.134;4886.069;9.870;233.037;0.000;0.000;0.893
"b_RosaCanina_1s";207004.603;7339.839;14.680;165.963;0.000;0.000;0.938
"b_SambucusNigra_2s";205037.359;6679.834;8.190;303.975;0.000;0.000;1.144
"b_SambucusNigra_2s";209626.045;9453.510;6.820;270.333;0.000;0.000;0.844
"b_RosaCanina_1s";209089.456;8490.329;13.740;137.641;0.000;0.000;0.786
"b_SambucusNigra_2s";209607.763;9840.219;14.750;88.447;0.000;0.000;1.027
"b_RosaCanina_1s";208512.007;5693.176;3.400;12.343;0.000;0.000;1.192
"b_CorylusAvellana_1f";209220.928;8963.342;8.250;263.352;0.000;0.000;0.978
"b_SambucusNigra_2s";204450.118;4271.393;1.080;107.109;0.000;0.000;0.754
"b_SambucusNigra_2s";209768.440;9653.379;7.040;156.278;0.000;0.000;0.777
"b_CorylusAvellana_1f";209449.976;8264.864;3.950;59.047;0.000;0.000;1.113
"b_CorylusAvellana_1f";208793.586;5717.985;11.020;72.852;0.000;0.000;0.827
"b_SambucusNigra_2s";208933.245;8260.802;10.440;225.704;0.000;0.000;0.801
"b_CorylusAvellana_1f";206012.647;7129.396;4.300;172.204;0.000;0.000;1.043
"b_RosaCanina_1s";202693.934;4963.258;3.270;131.095;0.000;0.000;0.988
"b_SambucusNigra_2s";202853.025;3556.141;2.940;108.492;0.000;0.000;1.115
"b_RosaCanina_1s";209466.151;6114.586;4.880;115.564;0.000;0.000;0.986
"b_RosaCanina_1s";205023.489;4428.150;10.750;313.563;0.000;0.000;1.124
"b_SambucusNigra_2s";206985.213;7397.066;11.330;252.335;0.000;0.000;0.831
"b_RosaCanina_1s";203052.929;3723.372;14.020;92.857;0.000;0.000;0.914
"b_RosaCanina_1s";205007.030;6699.228;3.310;276.516;0.000;0.000;1.085
"b_SambucusNigra_2s";202731.787;4840.570;14.370;139.981;0.000;0.000;1.003
"b_CorylusAvellana_1f";209583.335;9083.874;3.250;296.938;0.000;0.000;1.082
"b_SambucusNigra_2s";209623.404;9657.550;8.050;287.520;0.000;0.000;1.023
"b_RosaCanina_1s";206403.233;4142.113;10.710;312.731;0.000;0.000;0.807
"b_CorylusAvellana_1f";205204.958;6725.746;14.420;222.561;0.000;0.000;0.953
"b_CorylusAvellana_1f";206204.764;3635.766;1.490;69.749;0.000;0.000;0.715
"b_CorylusAvellana_1f";209753.065;6553.076;3.220;339.368;0.000;0.000;1.031
"b_CorylusAvellana_1f";208796.100;8255.075;4.310;66.973;0.000;0.000;0.709
"b_CorylusAvellana_1f";209927.535;6529.004;3.130;5.844;0.000;0.000;1.021
"b_RosaCanina_1s";204735.805;6593.165;4.030;314.847;0.000;0.000;0.899
"b_CorylusAvellana_1f";204704.221;4101.432;3.560;319.327;0.000;0.000;0.965
"b_CorylusAvellana_1f";209456.819;6162.656;8.040;125.848;0.000;0.000;0.865
"b_CorylusAvellana_1f";203786.179;6021.478;4.400;21.404;0.000;0.000;1.042
"b_SambucusNigra_2s";208281.583;8035.634;1.100;286.686;0.000;0.000;0.821
"b_SambucusNigra_2s";207203.254;7544.935;3.290;21.747;0.000;0.000;0.771
"b_RosaCanina_1s";203325.071;5121.747;2.840;137.357;0.000;0.000;0.962
"b_CorylusAvellana_1f";209778.810;6595.882;1.250;201.808;0.000;0.000;1.123
"b_SambucusNigra_2s";201076.917;3813.667;9.540;157.551;0.000;0.000;0.910
"b_RosaCanina_1s";209584.503;9633.052;6.540;6.030;0.000;0.000;1.070
"b_CorylusAvellana_1f";209211.381;8975.675;8.330;6.805;0.000;0.000;1.022
"b_RosaCanina_1s";201761.258;3281.583;3.130;127.643;0.000;0.000;0.723
"b_CorylusAvellana_1f";209603.496;10030.282;5.490;178.947;0.000;0.000;1.006
"b_SambucusNigra_2s";201142.423;3824.477;3.590;56.131;0.000;0.000;0.734
"b_RosaCanina_1s";209800.190;6228.245;2.750;292.515;0.000;0.000;1.156
"b_CorylusAvellana_1f";201901.707;4136.238;2.580;48.006;0.000;0.000;0.727
"b_RosaCanina_1s";202811.446;4943.693;8.660;281.869;0.000;0.000;1.173
"b_SambucusNigra_2s";209705.613;9204.132;14.710;209.691;0.000;0.000;0.799
"b_SambucusNigra_2s";209367.339;5890.131;5.870;113.272;0.000;0.000;0.915
"b_RosaCanina_1s";206064.267;3873.576;13.100;99.794;0.000;0.000;1.037
"b_CorylusAvellana_1f";202560.974;3183.428;8.030;217.114;0.000;0.000;0.845
"b_CorylusAvellana_1f";201243.623;3641.013;4.030;28.372;0.000;0.000;0.711
"b_CorylusAvellana_1f";209557.595;8978.429;2.410;201.677;0.000;0.000;0.754
"b_CorylusAvellana_1f";209588.130;9789.445;10.850;330.594;0.000;0.000;1.121
"b_SambucusNigra_2s";200832.318;3819.242;7.190;149.497;0.000;0.000;1.200
"b_CorylusAvellana_1f";209555.276;9325.074;9.750;167.482;0.000;0.000;1.120
"b_CorylusAvellana_1f";201259.192;3691.535;5.540;277.666;0.000;0.000;1.007
"b_SambucusNigra_2s";204318.950;4261.772;3.350;124.068;0.000;0.000;0.839
"b_RosaCanina_1s";207397.137;7658.580;12.300;304.738;0.000;0.000;0.960
"b_CorylusAvellana_1f";200700.164;3826.870;3.610;358.069;0.000;0.000;1.002
"b_CorylusAvellana_1f";202775.184;3531.439;9.530;282.488;0.000;0.000;1.182
"b_SambucusNigra_2s";208928.368;8370.595;4.220;337.618;0.000;0.000;0.725
"b_SambucusNigra_2s";208784.706;5675.145;6.890;8.538;0.000;0.000;0.931
"b_RosaCanina_1s";208823.315;9074.856;14.190;71.887;0.000;0.000;0.842
"b_RosaCanina_1s";209254.295;9011.953;11.450;107.064;0.000;0.000;0.885
"b_RosaCanina_1s";209059.120;7850.832;2.630;341.898;0.000;0.000;0.783
"b_CorylusAvellana_1f";209573.522;6526.976;9.620;155.708;0.000;0.000;1.127
"b_SambucusNigra_2s";201430.068;3747.278;5.540;215.024;0.000;0.000;1.013
"b_CorylusAvellana_1f";201411.696;3648.507;5.720;106.751;0.000;0.000;0.936
"b_CorylusAvellana_1f";201880.103;3325.625;8.810;62.214;0.000;0.000;1.173
"b_SambucusNigra_2s";205020.506;4376.998;4.530;168.035;0.000;0.000;0.761
"b_SambucusNigra_2s";208441.705;8008.715;10.380;329.962;0.000;0.000;0.969
"b_RosaCanina_1s";204241.430;4250.696;9.000;244.631;0.000;0.000;1.092
"b_RosaCanina_1s";205744.412;7087.589;2.560;121.993;0.000;0.000;0.883
"b_CorylusAvellana_1f";200748.182;3745.282;10.280;198.364;0.000;0.000;0.762
"b_SambucusNigra_2s";208235.139;7976.232;4.700;270.670;0.000;0.000;0.757
"b_SambucusNigra_2s";201843.992;3204.951;3.010;108.210;0.000;0.000;0.833
"b_SambucusNigra_2s";208826.367;9162.837;11.660;302.248;0.000;0.000;0.903
"b_CorylusAvellana_1f";203498.251;3846.659;8.730;49.502;0.000;0.000;0.906
"b_SambucusNigra_2s";204617.115;4343.521;9.690;229.116;0.000;0.000;0.915
"b_RosaCanina_1s";209877.653;6555.083;4.580;34.048;0.000;0.000;0.814
"b_CorylusAvellana_1f";209576.860;9795.129;9.490;71.366;0.000;0.000;0.851
"b_RosaCanina_1s";203018.363;4889.695;12.090;325.114;0.000;0.000;1.096
"b_RosaCanina_1s";209722.980;6482.910;9.590;319.410;0.000;0.000;0.742
"b_CorylusAvellana_1f";208882.029;5769.418;10.600;139.360;0.000;0.000;0.713
"b_CorylusAvellana_1f";209024.021;8552.856;3.770;122.802;0.000;0.000;0.877
"b_RosaCanina_1s";209300.894;8898.891;4.500;145.143;0.000;0.000;0.944
"b_RosaCanina_1s";201785.474;4118.641;1.460;119.940;0.000;0.000;0.771
"b_RosaCanina_1s";206252.795;4840.966;7.950;220.967;0.000;0.000;1.133
"b_SambucusNigra_2s";209370.326;5957.923;6.780;208.953;0.000;0.000;0.829
"b_RosaCanina_1s";204039.577;5984.354;2.130;227.099;0.000;0.000;0.960
"b_RosaCanina_1s";204038.582;4103.873;11.660;359.780;0.000;0.000;1.109
"b_CorylusAvellana_1f";209271.434;8677.674;3.570;142.945;0.000;0.000;0.736
"b_RosaCanina_1s";209556.038;9463.571;3.920;244.388;0.000;0.000;1.042
"b_RosaCanina_1s";206192.606;4821.127;7.790;110.103;0.000;0.000;1.124
"b_RosaCanina_1s";207049.633;7400.509;13.030;119.297;0.000;0.000;1.011
"b_CorylusAvellana_1f";209097.363;8618.898;7.600;80.944;0.000;0.000;1.072
"b_RosaCanina_1s";209975.126;6458.722;4.570;230.485;0.000;0.000;0.724
"b_RosaCanina_1s";210048.094;9935.964;5.830;186.454;0.000;0.000;0.771
"b_CorylusAvellana_1f";204807.400;4100.131;11.120;189.603;0.000;0.000;1.090
"b_CorylusAvellana_1f";200639.760;3613.728;2.800;230.242;0.000;0.000;1.103
"b_RosaCanina_1s";209867.944;9314.665;3.120;192.340;0.000;0.000;1.185
"b_SambucusNigra_2s";206690.681;4502.382;11.520;31.802;0.000;0.000;1.042
"b_RosaCanina_1s";209806.074;6541.110;3.990;341.937;0.000;0.000;0.925
"b_SambucusNigra_2s";202982.581;3579.263;2.920;217.912;0.000;0.000;0.783
"b_CorylusAvellana_1f";209303.702;8502.326;5.480;103.157;0.000;0.000;1.173
"b_RosaCanina_1s";206606.589;4276.061;6.380;110.250;0.000;0.000;1.167
"b_CorylusAvellana_1f";208075.542;5910.066;9.580;179.314;0.000;0.000;0.973
"b_RosaCanina_1s";209499.860;6319.324;12.370;176.498;0.000;0.000;0.755
"b_SambucusNigra_2s";206304.987;5014.278;14.570;341.335;0.000;0.000;0.716
"b_RosaCanina_1s";209859.545;6561.751;4.590;22.822;0.000;0.000;0.790
"b_SambucusNigra_2s";202691.937;4816.333;13.460;56.014;0.000;0.000;0.901
"b_CorylusAvellana_1f";209248.132;8351.005;6.350;55.401;0.000;0.000;0.736
"b_RosaCanina_1s";209232.072;8117.116;7.510;76.037;0.000;0.000;0.917
"b_SambucusNigra_2s";208828.726;5724.872;8.770;269.379;0.000;0.000;1.078
"b_CorylusAvellana_1f";203509.966;5171.191;1.860;154.937;0.000;0.000;0.796
"b_RosaCanina_1s";203909.509;3931.221;4.730;28.501;0.000;0.000;0.888
"b_CorylusAvellana_1f";209884.514;9645.564;1.270;56.143;0.000;0.000;1.114
"b_SambucusNigra_2s";208986.183;7729.927;10.940;319.137;0.000;0.000;0.758
"b_SambucusNigra_2s";209147.104;5770.202;1.890;13.734;0.000;0.000;1.070
"b_CorylusAvellana_1f";208538.669;8083.543;2.830;114.395;0.000;0.000;1.040
"b_RosaCanina_1s";209965.589;9868.169;13.420;129.847;0.000;0.000;0.957
"b_RosaCanina_1s";206367.901;4815.932;1.240;113.149;0.000;0.000;1.126
"b_RosaCanina_1s";208241.288;6014.307;13.640;339.051;0.000;0.000;0.764
"b_RosaCanina_1s";206147.623;7266.078;3.690;256.577;0.000;0.000;0.900
"b_RosaCanina_1s";202664.970;4854.811;7.490;14.450;0.000;0.000;1.181
"b_RosaCanina_1s";203714.576;5501.177;1.940;1.308;0.000;0.000;0.802
"b_CorylusAvellana_1f";209039.800;8367.326;11.850;195.301;0.000;0.000;1.115
"b_SambucusNigra_2s";204963.422;4396.380;7.470;274.089;0.000;0.000;0.971
"b_RosaCanina_1s";203478.910;5140.574;10.080;153.690;0.000;0.000;1.005
"b_RosaCanina_1s";209885.150;9732.410;11.810;152.395;0.000;0.000;0.757
"b_SambucusNigra_2s";208729.951;8150.419;2.740;65.591;0.000;0.000;1.036
"b_CorylusAvellana_1f";200729.084;3638.256;2.670;285.308;0.000;0.000;1.109
"b_RosaCanina_1s";205890.265;7074.713;7.050;241.886;0.000;0.000;0.905
"b_CorylusAvellana_1f";208151.027;5832.758;3.300;141.567;0.000;0.000;0.887
"b_RosaCanina_1s";202689.269;4912.061;5.650;270.572;0.000;0.000;0.956
"b_SambucusNigra_2s";200727.103;3730.540;8.070;14.902;0.000;0.000;1.071
"b_SambucusNigra_2s";208269.857;7962.532;5.980;78.003;0.000;0.000;0.962
"b_RosaCanina_1s";208918.943;8294.884;8.300;106.731;0.000;0.000;0.970
"b_CorylusAvellana_1f";203276.154;4974.067;8.910;73.766;0.000;0.000;0.982
"b_RosaCanina_1s";206840.976;7395.529;9.170;58.241;0.000;0.000;0.834
"b_CorylusAvellana_1f";209312.740;8507.865;5.320;74.888;0.000;0.000;1.019
"b_SambucusNigra_2s";206862.869;7393.048;9.740;3.517;0.000;0.000;1.082
"b_RosaCanina_1s";208964.696;7667.100;14.810;329.276;0.000;0.000;1.175
"b_SambucusNigra_2s";202358.648;4473.783;6.390;234.864;0.000;0.000;0.709
"b_SambucusNigra_2s";209032.723;7945.479;2.500;102.815;0.000;0.000;0.785
"b_CorylusAvellana_1f";200744.776;3774.491;9.330;166.584;0.000;0.000;1.189
"b_SambucusNigra_2s";202690.989;4872.995;8.420;135.326;0.000;0.000;0.933
"b_RosaCanina_1s";205940.349;7053.653;13.350;24.673;0.000;0.000;1.086
"b_CorylusAvellana_1f";208779.636;9141.385;11.250;116.256;0.000;0.000;0.970
"b_CorylusAvellana_1f";204127.752;4191.639;14.860;188.576;0.000;0.000;0.708
"b_SambucusNigra_2s";208803.568;8379.835;3.630;293.292;0.000;0.000;0.771
"b_CorylusAvellana_1f";209967.213;9950.811;14.450;277.977;0.000;0.000;0.953
"b_CorylusAvellana_1f";204719.962;3973.373;12.430;95.398;0.000;0.000;1.073
"b_RosaCanina_1s";209061.934;7712.307;5.750;60.396;0.000;0.000;0.925
"b_RosaCanina_1s";201811.670;4037.414;5.890;160.021;0.000;0.000;1.178
"b_SambucusNigra_2s";204773.762;4378.906;13.960;115.175;0.000;0.000;1.145
"b_RosaCanina_1s";206188.562;4758.234;1.130;167.040;0.000;0.000;1.111
"b_CorylusAvellana_1f";201694.428;3859.517;5.320;338.353;0.000;0.000;1.033
"b_RosaCanina_1s";206398.718;7357.496;7.130;295.093;0.000;0.000;1.168
"b_SambucusNigra_2s";208895.015;5789.556;12.890;147.592;0.000;0.000;1.194
"b_SambucusNigra_2s";207046.119;7418.728;11.180;262.376;0.000;0.000;0.736
"b_CorylusAvellana_1f";209846.117;9518.537;2.140;86.104;0.000;0.000;1.071
"b_CorylusAvellana_1f";207255.412;7599.145;1.730;214.243;0.000;0.000;0.832
"b_SambucusNigra_2s";207142.872;7537.821;1.920;0.196;0.000;0.000;0.877
"b_CorylusAvellana_1f";209474.126;8295.657;2.230;115.739;0.000;0.000;0.883
"b_CorylusAvellana_1f";209406.454;8522.340;3.350;247.702;0.000;0.000;1.028
"b_CorylusAvellana_1f";209278.473;8263.476;3.980;292.448;0.000;0.000;0.835
"b_SambucusNigra_2s";208671.690;5713.979;7.130;280.224;0.000;0.000;1.066
"b_CorylusAvellana_1f";209883.715;9748.037;12.710;114.582;0.000;0.000;1.042
"b_CorylusAvellana_1f";204721.593;6548.739;8.280;179.219;0.000;0.000;0.707
"b_RosaCanina_1s";209358.760;7114.834;11.520;55.417;0.000;0.000;0.937
"b_RosaCanina_1s";203283.554;4997.583;7.870;352.566;0.000;0.000;0.935
"b_RosaCanina_1s";209879.565;6305.002;3.890;352.679;0.000;0.000;0.840
"b_CorylusAvellana_1f";209247.518;7511.275;3.660;169.719;0.000;0.000;1.096
"b_CorylusAvellana_1f";207359.722;7683.013;9.970;340.602;0.000;0.000;0.786
