"Boat_Small2";203186.864;5025.262;0.300;322.983;0.765;-0.467;1.016
"misc_boxwooden";203186.157;5028.026;0.300;220.481;0.000;0.000;1.025
"Boat_Small1";209169.994;8062.167;6.020;188.574;0.559;0.363;0.988
"Boat_Small1";209167.335;8072.470;6.820;328.411;-0.349;-0.344;1.007
"misc_boxwooden";209165.235;8074.683;6.820;64.392;0.000;0.000;1.042
"Boat_Small3";209166.230;8064.787;6.020;65.051;0.728;-0.146;1.040
"Boat_Small1";209859.398;6301.645;3.880;69.739;0.191;-0.441;1.030
"misc_boxwooden";209862.209;6301.491;3.880;63.477;0.000;0.000;1.034
"Boat_Small2";209853.825;6303.812;3.880;222.055;-0.325;-0.099;1.039
"misc_boxwooden";209851.451;6301.127;3.880;193.450;0.000;0.000;0.932
"Boat_Small1";201865.514;3175.230;1.140;110.674;1.003;-1.005;0.971
"Boat_Small2";201860.837;3181.718;1.920;272.640;-1.012;-1.254;0.954
"Boat_Small3";201856.450;3173.989;1.110;3.698;-0.696;-1.223;0.960
"Boat_Small2";208195.056;5949.800;10.160;20.322;-0.179;-0.165;0.974
"misc_boxwooden";208193.929;5947.310;10.160;247.677;0.000;0.000;1.074
"Boat_Small1";209272.254;8204.424;6.760;156.168;0.193;0.690;0.952
"misc_boxwooden";209269.333;8205.359;7.350;165.659;0.000;0.000;0.981
"Boat_Small2";209509.050;6639.449;5.360;248.651;0.876;0.310;0.959
"misc_boxwooden";209507.090;6637.387;5.360;177.187;0.000;0.000;1.059
"Boat_Small1";209510.815;6635.777;4.850;129.163;-0.518;0.111;0.976
"Boat_Small3";209505.711;9094.071;8.480;138.618;0.142;-0.012;0.962
"Boat_Small2";204103.032;5972.701;3.320;249.061;-0.163;0.697;1.000
"misc_boxwooden";204105.352;5973.217;3.320;264.216;0.000;0.000;1.050
"Boat_Small1";203327.667;5149.599;2.130;178.209;0.361;-0.038;1.020
"misc_boxwooden";203330.554;5148.598;2.410;298.038;0.000;0.000;0.942
"Boat_Small1";203334.977;5147.362;2.410;308.440;0.396;-0.884;1.023
"misc_boxwooden";203336.867;5149.837;2.410;57.310;0.000;0.000;0.904
"Boat_Small2";203330.893;5142.707;2.410;140.783;-0.053;-0.300;1.003
"misc_boxwooden";203332.071;5140.877;2.410;308.251;0.000;0.000;0.979
"Boat_Small1";203024.271;4975.967;1.280;311.100;0.029;-0.644;1.049
"misc_boxwooden";203026.195;4974.157;1.280;254.326;0.000;0.000;1.062
"Boat_Small3";203029.712;4980.165;0.550;226.407;-0.862;1.332;0.965
"Boat_Small2";208939.827;8280.153;9.740;108.532;-0.956;0.105;0.997
"Boat_Small3";208632.141;8116.377;2.100;107.362;-1.132;-1.112;0.962
"Boat_Small3";208629.699;8123.151;1.040;128.846;1.272;-0.749;1.037
"Boat_Small1";208040.216;5825.167;6.040;134.725;0.183;0.121;0.997
"Boat_Small2";208668.425;5702.686;6.650;31.830;0.147;-0.191;0.987
"Boat_Small3";208673.384;5708.622;6.870;124.844;0.054;-0.238;0.967
"Boat_Small1";209464.545;8379.260;3.250;69.338;1.019;0.772;1.023
"misc_boxwooden";209464.244;8381.279;2.990;80.900;0.000;0.000;1.082
"Boat_Small3";209469.581;8385.471;2.990;56.623;0.021;-0.208;1.010
"Boat_Small1";209505.280;6176.171;6.400;33.201;-0.567;-0.409;1.043
"misc_boxwooden";209507.424;6174.935;6.400;187.085;0.000;0.000;0.981
"Boat_Small2";209512.471;6183.244;5.300;85.554;0.317;0.676;1.044
"misc_boxwooden";209515.269;6184.707;5.300;186.962;0.000;0.000;0.919
"Boat_Small1";209512.461;6178.407;5.890;314.938;0.784;0.993;0.956
"Boat_Small1";207368.708;7735.041;8.110;268.511;-0.214;0.076;0.999
"Boat_Small2";207361.223;7729.817;8.650;8.185;0.515;0.263;1.044
"misc_boxwooden";207359.800;7732.639;7.940;71.438;0.000;0.000;0.991
"Boat_Small1";208209.712;7873.309;6.330;284.341;-0.472;-0.598;1.018
"misc_boxwooden";208207.556;7872.332;6.330;3.147;0.000;0.000;1.033
"Boat_Small1";202719.146;4917.374;7.120;32.105;-0.210;0.344;0.957
"Boat_Small3";202715.159;4921.217;6.490;271.977;1.318;-0.671;1.010
"Boat_Small1";202725.787;4920.942;6.950;171.040;0.612;-1.117;0.991
"misc_boxwooden";202723.906;4919.434;7.640;330.606;0.000;0.000;0.964
"Boat_Small1";206207.134;3605.873;0.880;20.178;-0.046;0.020;1.044
"Boat_Small2";206213.380;3606.685;0.860;258.026;-0.032;-0.046;1.045
"misc_boxwooden";206211.142;3605.461;0.860;24.516;0.000;0.000;1.094
"Boat_Small2";209653.405;6247.733;5.630;10.142;-0.175;-0.009;0.966
"misc_boxwooden";209656.386;6248.634;5.630;147.549;0.000;0.000;0.969
"Boat_Small2";209654.789;6243.762;5.630;24.728;-0.280;0.206;1.020
"misc_boxwooden";209651.999;6241.391;5.630;359.703;0.000;0.000;0.992
"Boat_Small3";209663.182;6249.252;6.130;330.857;-0.529;0.063;0.991
"misc_boxwooden";209666.034;6252.032;6.430;13.490;0.000;0.000;1.034
"Boat_Small1";204913.050;4399.444;8.240;180.072;-0.099;1.362;0.977
"misc_boxwooden";204910.192;4400.939;8.960;157.796;0.000;0.000;1.031
"Boat_Small2";204916.674;4409.642;8.960;223.096;-0.951;-1.139;1.007
"misc_boxwooden";204915.479;4406.944;8.960;205.661;0.000;0.000;1.045
"Boat_Small2";204911.306;4407.808;8.960;218.855;0.959;1.156;1.023
"misc_boxwooden";204909.490;4406.764;9.200;82.966;0.000;0.000;1.008
"Boat_Small3";208727.299;9090.164;8.320;131.881;-0.994;0.457;0.985
"Boat_Small3";209647.326;6594.729;1.070;40.502;0.348;0.202;1.004
"misc_boxwooden";209645.147;6594.980;1.070;105.421;0.000;0.000;0.913
"Boat_Small1";209636.895;6596.468;1.150;293.057;-0.400;-0.076;0.982
"misc_boxwooden";209634.779;6595.678;1.150;25.657;0.000;0.000;0.995
"Boat_Small2";209204.647;8966.011;7.630;66.427;-0.488;0.210;1.046
"misc_boxwooden";209202.420;8965.314;7.630;143.336;0.000;0.000;1.093
"Boat_Small2";206166.920;4806.160;5.800;175.458;0.015;-0.921;1.001
"Boat_Small3";206163.421;4812.031;6.360;257.630;-1.227;-0.890;1.010
"Boat_Small2";201777.337;4078.458;2.530;170.423;0.363;-0.575;0.974
"Boat_Small2";204704.617;6562.861;6.290;76.501;0.200;-1.170;1.016
"Boat_Small3";204696.162;6560.854;6.010;193.824;-0.406;-1.861;0.980
"Boat_Small2";208028.434;7939.254;4.170;152.870;1.366;-0.784;0.968
"misc_boxwooden";208027.055;7937.402;4.170;290.143;0.000;0.000;1.035
"Boat_Small2";208033.378;7934.171;3.330;36.910;-0.613;-0.682;1.046
"Boat_Small3";209574.450;9661.407;8.610;240.869;0.429;-0.172;0.971
"misc_boxwooden";209571.722;9659.978;8.090;101.125;0.000;0.000;0.940
"Boat_Small3";209568.096;9651.990;7.860;228.056;0.893;1.005;0.981
"Boat_Small3";201602.165;3783.751;2.230;37.769;0.312;-0.281;1.027
"Boat_Small1";201595.357;3779.934;2.400;232.218;0.522;0.978;0.997
"Boat_Small2";201597.947;3786.417;1.760;112.548;0.624;0.886;1.018
"misc_boxwooden";201596.463;3788.217;1.760;99.757;0.000;0.000;1.070
"Boat_Small1";202589.435;4945.296;-0.810;255.730;-0.472;-1.295;0.981
"misc_boxwooden";202589.144;4948.228;-0.810;328.769;0.000;0.000;0.930
"Boat_Small2";209530.467;10034.552;0.210;187.104;0.054;-0.413;1.025
"Boat_Small2";201669.915;3919.978;0.100;275.642;0.844;0.587;1.009
"misc_boxwooden";201670.921;3921.825;0.530;22.996;0.000;0.000;1.079
"Boat_Small2";209135.079;8554.458;11.910;166.450;-1.193;0.206;0.958
"misc_boxwooden";209133.146;8555.645;11.910;32.871;0.000;0.000;0.977
"Boat_Small3";209378.714;5980.798;5.750;142.973;-0.200;0.265;0.965
"misc_boxwooden";209377.595;5977.947;5.970;137.835;0.000;0.000;0.937
"Boat_Small2";209373.208;5985.194;5.750;250.123;0.276;0.228;0.986
"Boat_Small3";205967.984;7151.099;1.700;119.588;0.594;-0.783;1.013
"misc_boxwooden";205966.668;7149.381;2.370;175.470;0.000;0.000;0.985
"Boat_Small1";209253.065;8667.085;4.760;56.177;0.610;0.280;0.966
"misc_boxwooden";209254.830;8665.180;4.760;111.084;0.000;0.000;0.930
"Boat_Small2";209264.484;8667.545;4.460;350.884;-0.293;-0.385;1.001
"misc_boxwooden";209264.271;8670.374;4.070;18.666;0.000;0.000;0.912
"Boat_Small1";209554.942;9885.992;11.270;102.350;-0.325;0.484;0.988
"misc_boxwooden";209553.457;9887.703;11.270;260.130;0.000;0.000;1.042
"Boat_Small3";209728.173;9567.123;0.370;240.039;0.867;0.278;0.954
"Boat_Small2";209730.808;9575.922;0.150;68.830;-0.154;0.122;1.039
"Boat_Small3";202551.148;3149.565;8.860;178.364;0.475;0.440;0.970
"Boat_Small3";202551.066;3153.680;9.330;91.770;-0.293;-1.131;0.959
"misc_boxwooden";202548.220;3155.034;9.880;22.105;0.000;0.000;1.046
"Boat_Small2";207057.589;7486.818;2.990;341.260;-1.071;-1.041;1.020
"Boat_Small2";207049.496;7484.099;2.590;169.641;0.253;0.838;0.973
"Boat_Small1";201784.429;3308.552;5.840;66.974;0.509;-0.645;0.997
"misc_boxwooden";201787.277;3310.685;6.770;328.952;0.000;0.000;0.909
"Boat_Small1";202240.168;4144.298;2.480;254.085;-0.655;0.671;0.970
"Boat_Small2";209247.184;8365.417;5.740;89.994;-1.684;1.216;0.984
"Boat_Small1";208782.047;8189.648;3.820;348.993;-0.221;-0.256;0.975
"Boat_Small1";208777.889;8188.799;3.490;354.498;-0.573;-0.328;1.001
"misc_boxwooden";208777.315;8185.994;3.490;306.399;0.000;0.000;1.030
"Boat_Small1";208498.910;8972.164;5.810;63.365;1.325;-0.059;1.013
"Boat_Small1";208495.727;8978.401;5.810;41.713;-0.579;-1.593;1.035
"misc_boxwooden";208497.624;8980.296;5.430;64.758;0.000;0.000;0.977
"Boat_Small1";208504.965;8978.073;6.800;95.440;0.709;-0.842;1.002
"Boat_Small3";204195.523;6085.656;1.730;42.172;0.451;0.040;0.969
"Boat_Small2";204190.340;6092.169;1.110;55.646;-1.020;-1.617;0.971
"Boat_Small2";200724.531;3653.142;3.970;39.328;-0.743;0.533;0.952
"Boat_Small1";203624.395;5703.158;1.150;143.133;1.319;-0.766;1.038
"Boat_Small3";203616.950;5695.553;0.090;175.479;0.087;-0.868;1.033
"misc_boxwooden";203615.257;5693.673;0.090;56.874;0.000;0.000;0.904
"Boat_Small2";203616.518;5704.177;0.430;46.631;-0.416;0.291;0.962
"misc_boxwooden";203614.122;5705.165;0.430;37.807;0.000;0.000;1.006
"Boat_Small2";206844.159;7445.722;1.670;215.925;0.498;-0.362;1.025
"Boat_Small1";208959.187;7722.925;11.910;202.520;0.499;-0.820;0.972
"Boat_Small1";208959.087;7717.950;12.010;109.584;-0.053;-0.411;0.958
"Boat_Small3";207281.787;7609.556;2.860;288.233;4.285;-4.383;0.991
"Boat_Small1";207287.075;7611.433;2.580;339.899;-1.107;-1.135;0.980
"Boat_Small3";207281.142;7613.642;2.580;266.963;0.584;-0.531;0.987
"misc_boxwooden";207278.806;7610.957;2.120;298.134;0.000;0.000;1.099
"Boat_Small3";206138.290;7287.472;0.730;354.927;0.897;0.878;0.970
"misc_boxwooden";206140.394;7289.177;1.760;104.808;0.000;0.000;1.063
"Boat_Small2";206144.003;7285.768;1.760;169.670;1.196;3.040;1.028
"misc_boxwooden";206146.638;7288.577;1.760;321.547;0.000;0.000;0.968
"Boat_Small1";208866.287;5724.577;7.640;220.840;0.201;0.101;1.000
"Boat_Small1";205138.703;6759.938;3.080;267.777;-0.711;1.357;0.983
"misc_boxwooden";205138.946;6761.999;2.540;180.339;0.000;0.000;0.931
"Boat_Small3";205129.716;6757.523;2.850;22.292;-1.213;-0.247;1.015
"misc_boxwooden";205132.237;6757.124;3.080;321.711;0.000;0.000;1.028
"Boat_Small1";204119.074;6342.368;-0.690;132.754;0.401;0.755;0.995
"Boat_Small3";201413.550;3684.922;6.670;14.218;0.113;0.049;0.970
"Boat_Small1";206412.989;4126.592;11.400;265.700;-1.037;0.175;1.007
"Boat_Small3";206417.479;4123.838;11.400;92.472;0.875;-0.929;1.003
"Boat_Small3";209061.599;8012.487;3.820;56.883;-0.627;-0.535;1.043
"misc_boxwooden";209062.438;8014.600;3.820;293.676;0.000;0.000;0.984
"Boat_Small3";209059.652;8005.678;3.580;155.615;0.535;-0.541;0.954
"misc_boxwooden";209061.485;8003.853;3.500;244.033;0.000;0.000;1.005
"Boat_Small2";209139.463;8713.996;4.990;161.603;-1.080;1.060;1.010
"misc_boxwooden";209140.702;8716.747;5.020;339.579;0.000;0.000;0.913
"Boat_Small2";209997.216;10066.493;11.030;304.684;-1.033;0.514;1.049
"misc_boxwooden";210000.038;10063.525;10.270;56.048;0.000;0.000;0.975
"Boat_Small2";209991.351;10070.185;10.670;81.260;-0.026;-0.235;1.001
"b_phragmitesaustralis_summer";202639.557;3157.236;1.210;349.901;0.000;0.000;1.153
"b_phragmitesaustralis_summer";202635.861;3154.885;1.210;290.058;0.000;0.000;0.920
"b_phragmitesaustralis_summer";202631.038;3156.706;1.210;47.792;0.000;0.000;0.838
"b_phragmitesaustralis_summer";202633.952;3157.998;1.210;128.609;0.000;0.000;1.090
"b_phragmitesaustralis_summer";202633.161;3163.378;0.630;125.934;0.000;0.000;1.051
"b_phragmitesaustralis_summer";202630.784;3167.934;0.630;133.431;0.000;0.000;1.107
"b_phragmitesaustralis_summer";205568.264;7048.614;1.280;200.296;0.000;0.000;1.047
"b_phragmitesaustralis_summer";205563.619;7050.271;0.510;192.814;0.000;0.000;0.976
"b_phragmitesaustralis_summer";205559.563;7048.433;0.990;104.091;0.000;0.000;0.796
"b_phragmitesaustralis_summer";205562.046;7046.364;1.280;299.804;0.000;0.000;1.161
"b_phragmitesaustralis_summer";201667.913;3313.560;0.800;337.259;0.000;0.000;1.103
"b_phragmitesaustralis_summer";201665.441;3310.622;0.800;107.210;0.000;0.000;1.021
"b_phragmitesaustralis_summer";209619.292;9022.039;0.350;332.945;0.000;0.000;0.983
"b_phragmitesaustralis_summer";209617.672;9025.496;0.350;221.984;0.000;0.000;1.069
"b_phragmitesaustralis_summer";209614.534;9024.686;0.350;24.466;0.000;0.000;0.717
"b_phragmitesaustralis_summer";209614.661;9028.311;0.350;220.420;0.000;0.000;0.895
"b_phragmitesaustralis_summer";205003.814;6719.133;1.230;224.695;0.000;0.000;1.009
"b_phragmitesaustralis_summer";205005.359;6722.729;0.250;69.350;0.000;0.000;0.789
"b_phragmitesaustralis_summer";205007.880;6721.071;0.250;179.401;0.000;0.000;1.049
"b_phragmitesaustralis_summer";205006.598;6726.296;0.250;211.732;0.000;0.000;0.816
"b_phragmitesaustralis_summer";205005.760;6729.537;0.250;136.157;0.000;0.000;1.259
"b_phragmitesaustralis_summer";200506.799;3826.930;0.270;202.742;0.000;0.000;0.900
"b_phragmitesaustralis_summer";200506.045;3830.077;-0.070;48.219;0.000;0.000;0.923
"b_phragmitesaustralis_summer";200512.205;3827.483;1.370;122.026;0.000;0.000;0.831
"b_phragmitesaustralis_summer";209839.846;9232.718;0.640;219.958;0.000;0.000;1.130
"b_phragmitesaustralis_summer";209843.342;9232.323;0.920;56.949;0.000;0.000;1.177
"b_phragmitesaustralis_summer";209846.195;9230.232;0.920;239.685;0.000;0.000;0.878
"b_phragmitesaustralis_summer";206196.095;3594.212;0.860;174.239;0.000;0.000;1.095
"b_phragmitesaustralis_summer";206199.095;3592.467;0.860;304.189;0.000;0.000;1.191
"b_phragmitesaustralis_summer";205094.111;4353.041;0.510;99.847;0.000;0.000;1.020
"b_phragmitesaustralis_summer";205090.655;4350.990;0.510;261.931;0.000;0.000;1.127
"b_phragmitesaustralis_summer";202698.456;3426.697;-0.130;11.267;0.000;0.000;0.855
"b_phragmitesaustralis_summer";206237.717;7392.526;0.680;173.179;0.000;0.000;1.229
"b_phragmitesaustralis_summer";204991.180;4331.315;1.120;164.924;0.000;0.000;1.079
"b_phragmitesaustralis_summer";204994.897;4331.235;1.120;355.399;0.000;0.000;1.294
"b_phragmitesaustralis_summer";204994.124;4324.671;0.200;83.168;0.000;0.000;0.987
"b_phragmitesaustralis_summer";207013.094;4577.620;-0.160;249.584;0.000;0.000;0.881
"b_phragmitesaustralis_summer";208317.873;8044.573;0.670;226.630;0.000;0.000;1.229
"b_phragmitesaustralis_summer";208321.444;8048.087;0.950;183.870;0.000;0.000;0.864
"b_phragmitesaustralis_summer";209860.684;9231.595;0.530;206.468;0.000;0.000;1.156
"b_phragmitesaustralis_summer";206548.993;7416.583;1.080;220.274;0.000;0.000;0.832
"b_phragmitesaustralis_summer";206547.531;7411.287;1.080;169.220;0.000;0.000;0.948
"b_phragmitesaustralis_summer";206545.645;7415.062;1.080;122.008;0.000;0.000;0.903
"b_phragmitesaustralis_summer";206543.995;7410.094;1.080;301.006;0.000;0.000;0.851
"b_phragmitesaustralis_summer";203845.196;6109.862;0.150;325.446;0.000;0.000;1.252
"b_phragmitesaustralis_summer";203266.158;5168.762;0.120;324.854;0.000;0.000;1.191
"b_phragmitesaustralis_summer";205338.294;6893.193;0.490;10.240;0.000;0.000;1.070
"b_phragmitesaustralis_summer";205341.530;6897.107;0.940;325.897;0.000;0.000;0.898
"b_phragmitesaustralis_summer";205346.744;6896.562;0.940;237.133;0.000;0.000;1.017
"b_phragmitesaustralis_summer";205350.124;6899.102;1.290;135.799;0.000;0.000;1.068
"b_phragmitesaustralis_summer";209812.676;9556.663;0.260;313.957;0.000;0.000;1.296
"b_phragmitesaustralis_summer";209810.241;9552.878;0.260;330.257;0.000;0.000;1.044
"b_phragmitesaustralis_summer";209805.120;9552.868;0.540;328.415;0.000;0.000;1.075
"b_phragmitesaustralis_summer";209801.132;9553.505;0.540;22.057;0.000;0.000;0.739
"b_phragmitesaustralis_summer";209800.421;9556.690;0.540;82.356;0.000;0.000;0.714
"b_phragmitesaustralis_summer";201942.632;4144.305;0.230;97.705;0.000;0.000;0.780
"b_phragmitesaustralis_summer";200706.726;3612.315;0.920;161.245;0.000;0.000;1.158
"b_phragmitesaustralis_summer";200709.997;3610.932;0.920;82.042;0.000;0.000;1.005
"stone6_moss";206867.386;4118.581;5.290;57.627;3.906;-4.153;1.581
"stone9_moss";204211.185;6143.783;0.170;222.853;-1.038;0.206;1.034
"stone9_moss";203600.163;5939.947;1.920;337.282;-1.118;1.766;1.145
"stone6_moss";204322.338;6383.889;4.890;359.700;-0.878;0.188;1.230
"stone10_moss";209062.027;8636.219;4.150;56.219;0.381;-1.905;1.145
"stone10_moss";200873.779;3845.865;4.670;24.317;-0.940;-1.632;1.333
"stone8_moss";201376.702;3782.536;0.320;63.528;0.719;-0.756;0.810
"stone8_moss";209705.637;9633.656;5.570;329.152;0.836;1.412;1.242
"stone8_moss";206875.445;4101.916;3.570;224.624;0.436;-8.652;1.326
"stone6_moss";205012.502;4354.349;2.560;262.831;-1.421;1.570;0.835
"stone7_moss";203556.874;5855.958;0.140;293.427;-0.075;-0.717;0.906
"stone6_moss";201197.516;3549.833;0.020;240.308;-0.166;-0.449;1.263
"stone10_moss";203680.662;5958.125;4.730;344.782;-1.169;0.941;1.274
"stone6_moss";205154.842;6774.222;2.890;345.813;-0.465;0.334;0.826
"stone9_moss";201374.306;3669.250;6.740;85.657;-0.140;0.150;1.141
"stone7_moss";208693.759;8268.156;1.510;282.216;0.703;-0.236;1.075
"stone6_moss";205031.856;4377.089;4.280;252.372;-0.530;-0.771;1.364
"stone8_moss";205971.711;7095.580;5.660;357.282;-0.388;-0.199;1.241
"stone9_moss";209250.632;8684.613;3.840;220.465;-0.341;-0.903;1.121
"stone8_moss";201837.196;4135.414;2.020;352.841;-1.828;1.595;0.957
"stone7_moss";205787.116;7109.839;1.450;358.308;-1.183;1.259;0.994
"stone8_moss";202259.587;4241.346;4.360;243.671;-1.653;1.558;1.446
"stone8_moss";201057.462;3854.786;1.960;204.098;1.795;-0.991;1.453
"stone8_moss";209089.776;8065.648;6.810;320.174;-1.185;1.771;1.308
"stone7_moss";202232.273;4312.259;2.620;66.336;1.627;1.963;1.515
"stone9_moss";200859.369;3833.328;5.220;112.714;-0.946;-2.127;1.580
"stone7_moss";203128.166;3756.787;6.600;229.865;-2.590;-0.626;0.754
"stone10_moss";201312.710;3664.693;5.430;191.337;0.292;-0.822;0.999
"stone10_moss";201730.746;3918.188;7.580;6.925;2.670;-2.209;1.514
"stone9_moss";208119.251;5852.146;6.630;234.261;0.240;-1.058;1.298
"stone10_moss";204231.176;6146.528;2.380;332.352;-1.643;0.290;1.417
"stone9_moss";208113.780;7933.601;2.970;3.694;-0.663;1.172;1.141
"stone8_moss";206142.542;4822.924;4.800;15.085;0.080;-2.001;1.186
"stone7_moss";202910.272;4998.611;2.090;15.543;-0.681;0.526;0.932
"stone9_moss";204687.887;6566.637;5.450;183.803;0.199;1.730;1.311
"stone9_moss";209620.210;6172.080;6.970;37.232;-0.681;-0.453;1.103
"stone8_moss";209847.210;6292.400;3.420;5.685;-0.680;0.255;1.526
"stone8_moss";200887.336;3832.661;6.240;203.278;-1.913;1.168;0.908
"stone10_moss";209074.822;8685.864;2.560;195.056;1.622;-1.855;0.999
"stone6_moss";204651.421;6541.386;5.990;122.711;2.003;-0.668;1.199
"stone9_moss";209155.039;8679.685;7.000;257.365;-0.428;0.304;1.252
"stone8_moss";203127.875;4994.078;-0.070;199.607;0.917;-0.624;1.358
"stone10_moss";206383.391;3797.190;1.280;335.867;-4.575;-1.328;1.463
"stone7_moss";208895.111;8283.427;6.710;212.078;1.558;-0.069;0.953
"stone6_moss";209280.258;8691.077;1.020;191.138;-1.789;-0.499;0.929
"stone6_moss";202856.380;3551.363;2.940;162.718;5.157;-5.036;0.738
"stone10_moss";209237.066;8892.150;2.390;191.132;1.085;2.932;0.999
"stone8_moss";201327.027;3726.697;3.560;320.541;0.576;0.879;1.541
"stone8_moss";205049.106;4389.335;5.340;86.414;0.125;1.607;0.706
"stone9_moss";201770.546;3304.292;5.780;145.856;-0.532;1.044;1.553
"stone6_moss";208520.110;8995.556;6.160;287.704;0.509;-0.100;1.021
"stone7_moss";203305.788;5061.554;4.010;39.449;-1.085;-1.024;0.732
"stone9_moss";200703.335;3702.708;7.450;207.632;0.929;2.735;1.399
"stone9_moss";204642.589;4320.726;5.280;222.507;-0.473;3.624;1.084
"stone9_moss";209056.609;8041.256;6.490;323.887;1.637;0.254;1.049
"stone10_moss";204727.948;3969.886;7.980;221.791;-0.779;-6.532;1.332
"stone6_moss";206450.516;4060.596;4.180;74.286;0.677;-0.475;1.190
"stone9_moss";209036.827;7845.412;3.870;359.481;0.708;0.649;1.041
"stone9_moss";209290.090;8125.099;2.550;31.947;-1.290;1.726;0.701
"stone10_moss";201655.559;3770.833;6.970;348.300;-0.423;-0.329;0.778
"stone7_moss";209358.965;7334.683;2.300;202.743;-1.230;2.560;0.990
"stone9_moss";203722.189;5335.544;2.990;49.590;-4.835;3.508;1.403
"stone9_moss";209490.665;8352.496;1.040;192.574;-0.162;-1.127;1.289
"stone10_moss";203361.519;5163.328;1.590;140.011;0.066;0.469;1.552
"stone7_moss";208759.735;8127.000;6.350;195.540;-1.722;-0.001;1.465
"stone8_moss";203236.610;5033.206;1.460;224.219;0.437;-0.112;1.180
"stone9_moss";209781.681;9233.065;1.380;264.882;-4.606;-4.364;0.762
"stone6_moss";204942.185;6671.794;4.120;321.493;-3.467;4.588;0.730
"stone10_moss";205982.100;7087.211;6.690;187.030;-1.314;1.770;0.769
"stone7_moss";209511.261;6611.093;5.550;307.307;0.136;0.131;1.012
"stone9_moss";203091.640;3695.689;2.240;261.911;2.820;-1.541;0.939
"stone10_moss";203631.337;5163.068;6.570;254.558;4.107;-0.986;1.447
"stone9_moss";202322.695;4474.822;2.980;355.045;0.493;-0.604;1.388
